category_id,category_code,display_name,top_brand,price_median,n_products,n_events,price_sum,source_dataset
1487580007894090712,,category_1487580007894090712,staleks,24.4,45,12377,301965.38,REES46 cosmetics 2019-Oct..2020-Feb
1487580011157258342,,category_1487580011157258342,runail,0.42,16,12314,5191.47,REES46 cosmetics 2019-Oct..2020-Feb
1958278551207674674,,category_1958278551207674674,inm,11.24,40,12142,136492.97,REES46 cosmetics 2019-Oct..2020-Feb
1487580013615120588,,category_1487580013615120588,UNK,2.99,19,11949,35760.77,REES46 cosmetics 2019-Oct..2020-Feb
1752742615205281895,,category_1752742615205281895,severina,2.11,13,11905,25070.14,REES46 cosmetics 2019-Oct..2020-Feb
1487580006526747548,,category_1487580006526747548,UNK,2.78,51,11880,33025.21,REES46 cosmetics 2019-Oct..2020-Feb
1487580013128581300,,category_1487580013128581300,UNK,4.39,174,11871,52113.25,REES46 cosmetics 2019-Oct..2020-Feb
1487580012121948301,,category_1487580012121948301,kinetics,9.27,111,11762,109046.55,REES46 cosmetics 2019-Oct..2020-Feb
1720400165430363096,,category_1720400165430363096,irisk,3.99,7,11693,46673.07,REES46 cosmetics 2019-Oct..2020-Feb
1487580008816836611,,category_1487580008816836611,runail,1.76,27,11433,20114.3,REES46 cosmetics 2019-Oct..2020-Feb
1487580009118826513,,category_1487580009118826513,UNK,12.49,17,11363,141895.97,REES46 cosmetics 2019-Oct..2020-Feb
1645114480121610699,,category_1645114480121610699,batiste,7.6,46,11265,85663.64,REES46 cosmetics 2019-Oct..2020-Feb
1487580012717539489,,category_1487580012717539489,UNK,2.13,41,11217,23884.48,REES46 cosmetics 2019-Oct..2020-Feb
1487580010242900029,,category_1487580010242900029,estel,9.81,62,10962,107520.12,REES46 cosmetics 2019-Oct..2020-Feb
1487580006451250072,,category_1487580006451250072,airnails,2.12,16,10895,23148.14,REES46 cosmetics 2019-Oct..2020-Feb
1487580008028308447,,category_1487580008028308447,UNK,51.82,42,10724,555757.4,REES46 cosmetics 2019-Oct..2020-Feb
1487580007189447609,,category_1487580007189447609,runail,2.81,18,10695,30006.26,REES46 cosmetics 2019-Oct..2020-Feb
1814592470537732872,,category_1814592470537732872,UNK,7.88,58,10589,83479.48,REES46 cosmetics 2019-Oct..2020-Feb
1487580012432326804,,category_1487580012432326804,grace,5.31,90,10532,55901.76,REES46 cosmetics 2019-Oct..2020-Feb
2193074740686488401,furniture.bathroom.bath,furniture.bathroom.bath,irisk,59.48,5,10004,595020.6,REES46 cosmetics 2019-Oct..2020-Feb
2029731308699124089,,category_2029731308699124089,UNK,4.8,70,9906,47518.64,REES46 cosmetics 2019-Oct..2020-Feb
1487580010268065854,,category_1487580010268065854,UNK,8.74,81,9699,84778.54,REES46 cosmetics 2019-Oct..2020-Feb
1487580010721050707,,category_1487580010721050707,UNK,11.84,12,9548,113026.28,REES46 cosmetics 2019-Oct..2020-Feb
1871018959927509750,,category_1871018959927509750,i-laq,4.09,232,9400,38423.82,REES46 cosmetics 2019-Oct..2020-Feb
1998040852064109417,,category_1998040852064109417,UNK,5.18,6,9221,47732.43,REES46 cosmetics 2019-Oct..2020-Feb
1487580011098538083,,category_1487580011098538083,runail,1.11,21,9158,10135.9,REES46 cosmetics 2019-Oct..2020-Feb
1487580013657063630,,category_1487580013657063630,UNK,14.34,103,9053,129845.23,REES46 cosmetics 2019-Oct..2020-Feb
1487580011970953351,furniture.bathroom.bath,furniture.bathroom.bath,domix,5.79,28,9047,52388.49,REES46 cosmetics 2019-Oct..2020-Feb
1487580007986365405,,category_1487580007986365405,UNK,17.86,23,8940,159702.89,REES46 cosmetics 2019-Oct..2020-Feb
1487580010335174721,,category_1487580010335174721,UNK,10.72,28,8899,95428.12,REES46 cosmetics 2019-Oct..2020-Feb
1487580013799669974,,category_1487580013799669974,estel,3.2,22,8816,28228.01,REES46 cosmetics 2019-Oct..2020-Feb
1897124495995438074,,category_1897124495995438074,concept,9.53,6,8746,83383.92,REES46 cosmetics 2019-Oct..2020-Feb
2195085255176618020,,category_2195085255176618020,UNK,3.55,64,8652,30751.32,REES46 cosmetics 2019-Oct..2020-Feb
1487580010217734204,,category_1487580010217734204,UNK,6.67,53,8546,57022.72,REES46 cosmetics 2019-Oct..2020-Feb
1495705810704007729,,category_1495705810704007729,UNK,2.14,63,8535,18234.73,REES46 cosmetics 2019-Oct..2020-Feb
1487580007877313495,,category_1487580007877313495,runail,2.56,24,8088,20737.15,REES46 cosmetics 2019-Oct..2020-Feb
1487580007524991942,,category_1487580007524991942,bluesky,4.36,12,8042,35043.84,REES46 cosmetics 2019-Oct..2020-Feb
1858245586344477369,,category_1858245586344477369,kaaral,21.39,6,8037,171932.94,REES46 cosmetics 2019-Oct..2020-Feb
1487580010377117763,,category_1487580010377117763,UNK,3.63,22,7999,29062.78,REES46 cosmetics 2019-Oct..2020-Feb
1487580013321519293,,category_1487580013321519293,UNK,24.91,71,7806,194430.05,REES46 cosmetics 2019-Oct..2020-Feb
1487580006073762693,,category_1487580006073762693,UNK,3.78,14,7642,28904.37,REES46 cosmetics 2019-Oct..2020-Feb
1911999801088541491,,category_1911999801088541491,UNK,8.54,101,7554,64545.3,REES46 cosmetics 2019-Oct..2020-Feb
1597769965795017114,,category_1597769965795017114,tertio,3.7,120,7483,27710.6,REES46 cosmetics 2019-Oct..2020-Feb
1487580007759872977,,category_1487580007759872977,UNK,0.61,28,7482,4589.04,REES46 cosmetics 2019-Oct..2020-Feb
1715102773747384334,,category_1715102773747384334,italwax,7.01,12,7444,52203.68,REES46 cosmetics 2019-Oct..2020-Feb
1487580010293231679,,category_1487580010293231679,UNK,12.17,60,7418,90303.59,REES46 cosmetics 2019-Oct..2020-Feb
1487580012205834384,,category_1487580012205834384,UNK,7.68,38,7366,56555.5,REES46 cosmetics 2019-Oct..2020-Feb
1819693959081886239,,category_1819693959081886239,kinetics,6.31,108,7280,45961.46,REES46 cosmetics 2019-Oct..2020-Feb
1487580009672474664,,category_1487580009672474664,balbcare,3.12,7,7247,22644.44,REES46 cosmetics 2019-Oct..2020-Feb
1487580013338296510,,category_1487580013338296510,UNK,7.96,50,7144,56893.81,REES46 cosmetics 2019-Oct..2020-Feb
2093602042093240877,,category_2093602042093240877,nefertiti,11.34,59,7034,79774.29,REES46 cosmetics 2019-Oct..2020-Feb
1487580010737827924,,category_1487580010737827924,UNK,2.6,7,7004,18224.99,REES46 cosmetics 2019-Oct..2020-Feb
1801635223591453292,,category_1801635223591453292,jaguar,49.34,15,7000,345353.25,REES46 cosmetics 2019-Oct..2020-Feb
1487580009546645539,,category_1487580009546645539,runail,10.33,8,6973,72017.8,REES46 cosmetics 2019-Oct..2020-Feb
1897124469017673788,,category_1897124469017673788,solomeya,6.36,120,6939,44131.19,REES46 cosmetics 2019-Oct..2020-Feb
1487580013900333275,,category_1487580013900333275,irisk,2.71,11,6938,18802.03,REES46 cosmetics 2019-Oct..2020-Feb
1487580011517968503,,category_1487580011517968503,bodyton,9.38,15,6690,62758.4,REES46 cosmetics 2019-Oct..2020-Feb
1933364344720982871,,category_1933364344720982871,UNK,4.71,98,6582,30986.36,REES46 cosmetics 2019-Oct..2020-Feb
1487580006199591819,,category_1487580006199591819,ingarden,5.32,17,6576,34982.2,REES46 cosmetics 2019-Oct..2020-Feb
1487580010922377308,,category_1487580010922377308,runail,0.53,18,6565,3452.06,REES46 cosmetics 2019-Oct..2020-Feb
1783999073792033086,,category_1783999073792033086,UNK,8.44,83,6556,55338.23,REES46 cosmetics 2019-Oct..2020-Feb
1487580008909111303,,category_1487580008909111303,UNK,2.02,13,6525,13185.4,REES46 cosmetics 2019-Oct..2020-Feb
2151191059751764547,,category_2151191059751764547,cristalinas,10.62,30,5912,62797.17,REES46 cosmetics 2019-Oct..2020-Feb
1715102762414375164,,category_1715102762414375164,UNK,4.4,1,5776,25421.2,REES46 cosmetics 2019-Oct..2020-Feb
1588205336064425989,,category_1588205336064425989,concept,8.28,13,5730,47431.14,REES46 cosmetics 2019-Oct..2020-Feb
2164688961165852944,,category_2164688961165852944,opi,8.6,146,5541,47676.61,REES46 cosmetics 2019-Oct..2020-Feb
1648815651034235876,,category_1648815651034235876,rosi,4.62,58,5514,25497.02,REES46 cosmetics 2019-Oct..2020-Feb
1911999801642189621,,category_1911999801642189621,solomeya,4.49,44,5444,24445.24,REES46 cosmetics 2019-Oct..2020-Feb
1558526315760452545,,category_1558526315760452545,UNK,0.41,64,5412,2209.94,REES46 cosmetics 2019-Oct..2020-Feb
1487580008070251489,appliances.personal.hair_cutter,appliances.personal.hair_cutter,UNK,50.73,53,5384,273153.88,REES46 cosmetics 2019-Oct..2020-Feb
1487580013917110492,,category_1487580013917110492,UNK,9.95,105,5358,53296.74,REES46 cosmetics 2019-Oct..2020-Feb
1933472286753424063,,category_1933472286753424063,UNK,3.42,176,5289,18080.66,REES46 cosmetics 2019-Oct..2020-Feb
1783999072365969578,,category_1783999072365969578,UNK,11.49,80,5241,60198.75,REES46 cosmetics 2019-Oct..2020-Feb
1752742606699234159,,category_1752742606699234159,UNK,6.74,115,5201,35076.03,REES46 cosmetics 2019-Oct..2020-Feb
1783999064036081896,,category_1783999064036081896,UNK,7.87,4,5167,40667.79,REES46 cosmetics 2019-Oct..2020-Feb
2095736144888071137,,category_2095736144888071137,UNK,3.12,77,5134,16016.45,REES46 cosmetics 2019-Oct..2020-Feb
1791442895991997390,,category_1791442895991997390,estel,8.13,60,5069,41215.16,REES46 cosmetics 2019-Oct..2020-Feb
1487580011903844485,,category_1487580011903844485,elskin,4.0,22,5003,20035.35,REES46 cosmetics 2019-Oct..2020-Feb
1487580007214613434,,category_1487580007214613434,UNK,2.97,16,4941,14651.55,REES46 cosmetics 2019-Oct..2020-Feb
1487580007172670392,,category_1487580007172670392,masura,8.02,9,4932,39577.56,REES46 cosmetics 2019-Oct..2020-Feb
1487580012457492629,,category_1487580012457492629,skinlite,9.45,25,4925,46531.02,REES46 cosmetics 2019-Oct..2020-Feb
1487580012952420523,,category_1487580012952420523,italwax,3.12,24,4825,15051.88,REES46 cosmetics 2019-Oct..2020-Feb
1487580011182424167,,category_1487580011182424167,runail,0.46,19,4698,2154.9,REES46 cosmetics 2019-Oct..2020-Feb
1487580005486560104,,category_1487580005486560104,irisk,3.58,29,4644,16606.94,REES46 cosmetics 2019-Oct..2020-Feb
2013754353822728372,,category_2013754353822728372,jessnail,2.98,74,4596,13688.57,REES46 cosmetics 2019-Oct..2020-Feb
1487580005343953762,,category_1487580005343953762,entity,14.45,188,4552,65772.43,REES46 cosmetics 2019-Oct..2020-Feb
1487580005838881657,,category_1487580005838881657,UNK,5.08,33,4540,23051.06,REES46 cosmetics 2019-Oct..2020-Feb
2195085255117897760,,category_2195085255117897760,UNK,9.86,13,4524,44619.15,REES46 cosmetics 2019-Oct..2020-Feb
1604427094756950459,,category_1604427094756950459,sophin,8.91,57,4351,38771.3,REES46 cosmetics 2019-Oct..2020-Feb
1487580012172279951,,category_1487580012172279951,irisk,9.47,25,4299,40703.33,REES46 cosmetics 2019-Oct..2020-Feb
1487580008087028706,,category_1487580008087028706,dewal,1.78,44,4270,7595.53,REES46 cosmetics 2019-Oct..2020-Feb
2193074740493550411,,category_2193074740493550411,UNK,8.1,4,4261,34529.43,REES46 cosmetics 2019-Oct..2020-Feb
1487580007072007091,,category_1487580007072007091,ingarden,4.94,29,4230,20896.26,REES46 cosmetics 2019-Oct..2020-Feb
2151191075757228942,,category_2151191075757228942,UNK,4.51,4,4222,19055.17,REES46 cosmetics 2019-Oct..2020-Feb
1487580011476025461,,category_1487580011476025461,UNK,0.78,1,4192,3282.36,REES46 cosmetics 2019-Oct..2020-Feb
2106514244437541443,,category_2106514244437541443,freshbubble,5.41,25,4187,22637.41,REES46 cosmetics 2019-Oct..2020-Feb
2235524499636224267,,category_2235524499636224267,UNK,6.51,3,4153,27019.5,REES46 cosmetics 2019-Oct..2020-Feb
2196456817758831535,,category_2196456817758831535,runail,13.38,0,4131,55278.27,REES46 cosmetics 2019-Oct..2020-Feb
2130081478220972046,,category_2130081478220972046,UNK,11.72,17,4101,48071.45,REES46 cosmetics 2019-Oct..2020-Feb
1554383493545328915,,category_1554383493545328915,UNK,4.74,2,3995,18935.69,REES46 cosmetics 2019-Oct..2020-Feb
1897124489259385629,,category_1897124489259385629,bioaqua,5.21,17,3958,20617.93,REES46 cosmetics 2019-Oct..2020-Feb
2187790129827939246,,category_2187790129827939246,dewal,2.93,47,3944,11541.68,REES46 cosmetics 2019-Oct..2020-Feb
1487580008699397117,,category_1487580008699397117,sophin,5.69,82,3941,22426.59,REES46 cosmetics 2019-Oct..2020-Feb
1487580010662330448,,category_1487580010662330448,bodyton,11.22,12,3831,42989.22,REES46 cosmetics 2019-Oct..2020-Feb
1487580005629166447,,category_1487580005629166447,masura,3.02,119,3803,11493.61,REES46 cosmetics 2019-Oct..2020-Feb
1487580011333419118,,category_1487580011333419118,UNK,11.32,2,3747,42400.41,REES46 cosmetics 2019-Oct..2020-Feb
1783999064170299632,,category_1783999064170299632,UNK,9.0,3,3733,33592.42,REES46 cosmetics 2019-Oct..2020-Feb
1532652067498229876,,category_1532652067498229876,UNK,2.98,6,3704,11021.71,REES46 cosmetics 2019-Oct..2020-Feb
1783999063574708423,,category_1783999063574708423,bluesky,7.9,10,3681,29095.24,REES46 cosmetics 2019-Oct..2020-Feb
1783999072407912622,,category_1783999072407912622,UNK,15.53,26,3677,57118.86,REES46 cosmetics 2019-Oct..2020-Feb
1487580007046841266,,category_1487580007046841266,UNK,4.9,18,3663,17952.09,REES46 cosmetics 2019-Oct..2020-Feb
1921723506584715388,accessories.cosmetic_bag,accessories.cosmetic_bag,UNK,8.63,21,3644,31459.57,REES46 cosmetics 2019-Oct..2020-Feb
1487580012876923048,,category_1487580012876923048,italwax,25.13,4,3607,90630.34,REES46 cosmetics 2019-Oct..2020-Feb
2018287324474901238,furniture.bathroom.bath,furniture.bathroom.bath,UNK,9.12,14,3606,32890.81,REES46 cosmetics 2019-Oct..2020-Feb
1559261858748170632,,category_1559261858748170632,UNK,9.49,11,3572,33891.92,REES46 cosmetics 2019-Oct..2020-Feb
1660394382047576308,,category_1660394382047576308,UNK,0.79,3,3564,2798.92,REES46 cosmetics 2019-Oct..2020-Feb
1487580005293622112,,category_1487580005293622112,opi,23.28,136,3559,82842.11,REES46 cosmetics 2019-Oct..2020-Feb
1487580010846879833,,category_1487580010846879833,UNK,1.73,14,3482,6035.17,REES46 cosmetics 2019-Oct..2020-Feb
1543705961326182546,,category_1543705961326182546,UNK,4.59,6,3453,15854.56,REES46 cosmetics 2019-Oct..2020-Feb
2106514244487873093,,category_2106514244487873093,freshbubble,4.32,30,3402,14697.62,REES46 cosmetics 2019-Oct..2020-Feb
1487580010192568379,,category_1487580010192568379,estel,10.45,18,3381,35315.56,REES46 cosmetics 2019-Oct..2020-Feb
1487580005025186644,,category_1487580005025186644,pnb,31.42,2,3373,105988.94,REES46 cosmetics 2019-Oct..2020-Feb
1487580011241144426,,category_1487580011241144426,UNK,3.44,28,3332,11465.83,REES46 cosmetics 2019-Oct..2020-Feb
2235524499216793855,appliances.personal.massager,appliances.personal.massager,gezatone,53.91,47,3296,177678.48,REES46 cosmetics 2019-Oct..2020-Feb
1842735764509557576,,category_1842735764509557576,rosi,5.72,21,3262,18661.7,REES46 cosmetics 2019-Oct..2020-Feb
1487580011786403970,,category_1487580011786403970,domix,7.3,20,3114,22718.18,REES46 cosmetics 2019-Oct..2020-Feb
1487580007021675441,,category_1487580007021675441,lianail,4.9,46,3006,14740.74,REES46 cosmetics 2019-Oct..2020-Feb
1797122099068797194,,category_1797122099068797194,irisk,2.39,16,2962,7093.77,REES46 cosmetics 2019-Oct..2020-Feb
1487580008422573041,,category_1487580008422573041,cnd,5.89,34,2839,16721.78,REES46 cosmetics 2019-Oct..2020-Feb
2022516588854378951,,category_2022516588854378951,UNK,62.3,15,2835,176627.7,REES46 cosmetics 2019-Oct..2020-Feb
1487580012616876188,,category_1487580012616876188,UNK,5.49,28,2792,15330.84,REES46 cosmetics 2019-Oct..2020-Feb
1487580011752849537,,category_1487580011752849537,estelare,7.0,6,2779,19448.82,REES46 cosmetics 2019-Oct..2020-Feb
1944358258223350494,,category_1944358258223350494,ypsed,30.33,53,2715,82335.02,REES46 cosmetics 2019-Oct..2020-Feb
1889472915104072007,,category_1889472915104072007,kiss,13.3,25,2713,36083.46,REES46 cosmetics 2019-Oct..2020-Feb
1487580012809814181,,category_1487580012809814181,masura,14.19,4,2707,38422.28,REES46 cosmetics 2019-Oct..2020-Feb
1783999076535108182,,category_1783999076535108182,UNK,11.96,68,2679,32047.07,REES46 cosmetics 2019-Oct..2020-Feb
1759024699007828783,,category_1759024699007828783,UNK,21.71,43,2662,57796.8,REES46 cosmetics 2019-Oct..2020-Feb
1804383582576181309,,category_1804383582576181309,UNK,4.08,6,2531,10336.67,REES46 cosmetics 2019-Oct..2020-Feb
1487580012784648356,,category_1487580012784648356,UNK,5.89,17,2405,14161.33,REES46 cosmetics 2019-Oct..2020-Feb
1487580013992607968,,category_1487580013992607968,matrix,20.53,24,2383,48926.94,REES46 cosmetics 2019-Oct..2020-Feb
1842735768846467167,,category_1842735768846467167,UNK,8.59,29,2361,20286.46,REES46 cosmetics 2019-Oct..2020-Feb
1487580006870680490,,category_1487580006870680490,irisk,5.83,7,2264,13209.71,REES46 cosmetics 2019-Oct..2020-Feb
2145935122136826354,,category_2145935122136826354,metzger,14.35,10,2194,31491.53,REES46 cosmetics 2019-Oct..2020-Feb
1487580007701152718,,category_1487580007701152718,blixz,1.51,29,2187,3301.04,REES46 cosmetics 2019-Oct..2020-Feb
1584505206060614455,,category_1584505206060614455,concept,7.18,16,2176,15626.86,REES46 cosmetics 2019-Oct..2020-Feb
1487580006627410849,,category_1487580006627410849,masura,4.81,5,2163,10401.0,REES46 cosmetics 2019-Oct..2020-Feb
1487580005880824699,,category_1487580005880824699,irisk,2.32,7,2132,4939.67,REES46 cosmetics 2019-Oct..2020-Feb
1487580011945787526,,category_1487580011945787526,UNK,2.51,5,2078,5221.29,REES46 cosmetics 2019-Oct..2020-Feb
2121383893343929118,,category_2121383893343929118,UNK,5.31,34,2065,10958.01,REES46 cosmetics 2019-Oct..2020-Feb
1791442849384891169,,category_1791442849384891169,UNK,2.13,8,2040,4341.45,REES46 cosmetics 2019-Oct..2020-Feb
2069171133327868014,,category_2069171133327868014,cosmoprofi,6.02,1,2028,12205.23,REES46 cosmetics 2019-Oct..2020-Feb
1487580006015042434,,category_1487580006015042434,ingarden,2.34,2,2009,4704.94,REES46 cosmetics 2019-Oct..2020-Feb
2187686850687140020,,category_2187686850687140020,sanoto,135.86,2,2000,271718.75,REES46 cosmetics 2019-Oct..2020-Feb
1805953852441101266,,category_1805953852441101266,grattol,8.45,7,1983,16762.71,REES46 cosmetics 2019-Oct..2020-Feb
1725504706412807026,,category_1725504706412807026,UNK,8.85,8,1901,16828.7,REES46 cosmetics 2019-Oct..2020-Feb
1487580007097172916,,category_1487580007097172916,UNK,5.48,9,1860,10189.48,REES46 cosmetics 2019-Oct..2020-Feb
1487580010955931741,,category_1487580010955931741,runail,0.62,6,1820,1132.32,REES46 cosmetics 2019-Oct..2020-Feb
1487580006979732399,,category_1487580006979732399,bluesky,3.88,20,1797,6976.07,REES46 cosmetics 2019-Oct..2020-Feb
1487580006056985476,,category_1487580006056985476,masura,4.25,4,1796,7627.06,REES46 cosmetics 2019-Oct..2020-Feb
1998040850688377703,,category_1998040850688377703,cnd,12.6,4,1724,21721.55,REES46 cosmetics 2019-Oct..2020-Feb
1977786601392047073,,category_1977786601392047073,mavala,5.37,83,1690,9073.89,REES46 cosmetics 2019-Oct..2020-Feb
2055368408169447599,,category_2055368408169447599,kiss,2.78,27,1669,4631.99,REES46 cosmetics 2019-Oct..2020-Feb
1487580006098928518,,category_1487580006098928518,UNK,1.08,10,1664,1803.37,REES46 cosmetics 2019-Oct..2020-Feb
2071303198680810125,,category_2071303198680810125,UNK,6.86,16,1615,11075.86,REES46 cosmetics 2019-Oct..2020-Feb
1487580011601854587,,category_1487580011601854587,UNK,6.9,21,1597,11022.78,REES46 cosmetics 2019-Oct..2020-Feb
2222113024708182273,,category_2222113024708182273,UNK,182.99,5,1539,281623.8,REES46 cosmetics 2019-Oct..2020-Feb
2235524494015856752,,category_2235524494015856752,UNK,8.09,1,1536,12430.81,REES46 cosmetics 2019-Oct..2020-Feb
1547480590851244887,,category_1547480590851244887,UNK,18.97,4,1520,28837.98,REES46 cosmetics 2019-Oct..2020-Feb
2068966806634103136,,category_2068966806634103136,levrana,8.41,17,1503,12642.09,REES46 cosmetics 2019-Oct..2020-Feb
2094448780651791052,,category_2094448780651791052,UNK,3.81,48,1501,5714.93,REES46 cosmetics 2019-Oct..2020-Feb
1487580006568690590,,category_1487580006568690590,UNK,9.49,1,1488,14118.15,REES46 cosmetics 2019-Oct..2020-Feb
1487580007139115958,,category_1487580007139115958,UNK,7.04,5,1480,10418.47,REES46 cosmetics 2019-Oct..2020-Feb
1487580012734316706,,category_1487580012734316706,kiss,14.51,11,1392,20198.61,REES46 cosmetics 2019-Oct..2020-Feb
1487580006484804506,,category_1487580006484804506,UNK,7.27,49,1375,9992.38,REES46 cosmetics 2019-Oct..2020-Feb
1487580007113950133,,category_1487580007113950133,irisk,4.41,7,1349,5945.62,REES46 cosmetics 2019-Oct..2020-Feb
2154396123597373922,,category_2154396123597373922,levrana,6.26,10,1340,8389.18,REES46 cosmetics 2019-Oct..2020-Feb
1926797403503985079,,category_1926797403503985079,UNK,3.41,7,1322,4512.17,REES46 cosmetics 2019-Oct..2020-Feb
1487580014093271270,,category_1487580014093271270,UNK,7.92,15,1303,10319.76,REES46 cosmetics 2019-Oct..2020-Feb
1977683390215749955,,category_1977683390215749955,UNK,17.01,9,1264,21506.63,REES46 cosmetics 2019-Oct..2020-Feb
1487580006820348840,,category_1487580006820348840,lianail,9.18,10,1238,11369.77,REES46 cosmetics 2019-Oct..2020-Feb
1487580006711296933,,category_1487580006711296933,ingarden,11.61,5,1233,14313.26,REES46 cosmetics 2019-Oct..2020-Feb
1487580011031429216,,category_1487580011031429216,irisk,1.71,10,1228,2105.71,REES46 cosmetics 2019-Oct..2020-Feb
1487580007004898224,,category_1487580007004898224,f.o.x,4.59,25,1128,5173.23,REES46 cosmetics 2019-Oct..2020-Feb
2020400296164851991,,category_2020400296164851991,UNK,5.78,5,1100,6354.18,REES46 cosmetics 2019-Oct..2020-Feb
1962525126503170858,,category_1962525126503170858,coocla,6.33,10,1010,6389.65,REES46 cosmetics 2019-Oct..2020-Feb
2028340285225828822,,category_2028340285225828822,siberina,5.71,11,933,5326.43,REES46 cosmetics 2019-Oct..2020-Feb
1487580009823469613,,category_1487580009823469613,UNK,17.04,12,931,15865.18,REES46 cosmetics 2019-Oct..2020-Feb
2151191059827262021,,category_2151191059827262021,aura,4.67,5,877,4095.26,REES46 cosmetics 2019-Oct..2020-Feb
1487580008858779653,,category_1487580008858779653,milv,1.65,26,874,1441.94,REES46 cosmetics 2019-Oct..2020-Feb
1487580012147114126,furniture.bathroom.bath,furniture.bathroom.bath,UNK,6.39,20,864,5517.9,REES46 cosmetics 2019-Oct..2020-Feb
2195085258179739843,,category_2195085258179739843,UNK,13.52,1,860,11623.69,REES46 cosmetics 2019-Oct..2020-Feb
1924049287554007223,,category_1924049287554007223,oniq,7.08,21,821,5812.99,REES46 cosmetics 2019-Oct..2020-Feb
1487580006845514665,,category_1487580006845514665,f.o.x,9.21,16,820,7555.65,REES46 cosmetics 2019-Oct..2020-Feb
1487580014042939619,,category_1487580014042939619,UNK,8.3,6,806,6688.41,REES46 cosmetics 2019-Oct..2020-Feb
2155132423103316327,,category_2155132423103316327,oniq,6.97,3,752,5238.62,REES46 cosmetics 2019-Oct..2020-Feb
1487580013933887709,,category_1487580013933887709,UNK,44.4,4,742,32946.13,REES46 cosmetics 2019-Oct..2020-Feb
1487580009739583530,,category_1487580009739583530,cnd,31.82,10,723,23003.0,REES46 cosmetics 2019-Oct..2020-Feb
1911999948073730325,,category_1911999948073730325,UNK,4.73,20,705,3332.37,REES46 cosmetics 2019-Oct..2020-Feb
1487580012071616651,apparel.glove,apparel.glove,naomi,9.05,2,684,6186.96,REES46 cosmetics 2019-Oct..2020-Feb
1810470908326838736,,category_1810470908326838736,UNK,10.51,5,683,7176.85,REES46 cosmetics 2019-Oct..2020-Feb
1487580004983243602,,category_1487580004983243602,orly,15.53,55,664,10310.93,REES46 cosmetics 2019-Oct..2020-Feb
1487580009974464562,,category_1487580009974464562,UNK,8.0,2,643,5141.33,REES46 cosmetics 2019-Oct..2020-Feb
1487580005922767741,,category_1487580005922767741,UNK,2.93,2,640,1873.04,REES46 cosmetics 2019-Oct..2020-Feb
1487580006157648777,,category_1487580006157648777,entity,14.33,30,630,9030.56,REES46 cosmetics 2019-Oct..2020-Feb
1783999067181810204,appliances.environment.air_conditioner,appliances.environment.air_conditioner,nirvel,10.38,11,621,6446.82,REES46 cosmetics 2019-Oct..2020-Feb
1487580004941300560,,category_1487580004941300560,orly,19.37,0,597,11563.45,REES46 cosmetics 2019-Oct..2020-Feb
1752742610406999036,,category_1752742610406999036,UNK,8.63,12,581,5013.56,REES46 cosmetics 2019-Oct..2020-Feb
1487580006174425994,,category_1487580006174425994,cnd,69.18,13,548,37908.5,REES46 cosmetics 2019-Oct..2020-Feb
1487580009647308839,,category_1487580009647308839,UNK,2.52,1,445,1123.14,REES46 cosmetics 2019-Oct..2020-Feb
1487580012759482531,furniture.bathroom.bath,furniture.bathroom.bath,UNK,12.74,4,410,5222.02,REES46 cosmetics 2019-Oct..2020-Feb
1487580005318787937,,category_1487580005318787937,UNK,8.75,64,408,3571.9,REES46 cosmetics 2019-Oct..2020-Feb
1657722039387029886,,category_1657722039387029886,UNK,11.02,10,397,4375.1,REES46 cosmetics 2019-Oct..2020-Feb
1911999884991397970,,category_1911999884991397970,UNK,8.74,6,394,3441.68,REES46 cosmetics 2019-Oct..2020-Feb
2027602240612598357,,category_2027602240612598357,artex,11.78,1,388,4571.6,REES46 cosmetics 2019-Oct..2020-Feb
1962525118928257818,,category_1962525118928257818,coocla,7.91,10,380,3007.68,REES46 cosmetics 2019-Oct..2020-Feb
1962525462299148572,,category_1962525462299148572,coocla,3.15,20,344,1084.02,REES46 cosmetics 2019-Oct..2020-Feb
1987724780047958178,,category_1987724780047958178,pole,3.12,8,344,1071.7,REES46 cosmetics 2019-Oct..2020-Feb
1487580012507824279,,category_1487580012507824279,laboratorium,4.99,3,343,1710.64,REES46 cosmetics 2019-Oct..2020-Feb
2022622168218599898,furniture.living_room.chair,furniture.living_room.chair,UNK,130.51,2,343,44764.66,REES46 cosmetics 2019-Oct..2020-Feb
1487580010360340546,,category_1487580010360340546,UNK,8.0,2,341,2727.65,REES46 cosmetics 2019-Oct..2020-Feb
1977575775473238831,,category_1977575775473238831,lovely,6.14,2,323,1982.1,REES46 cosmetics 2019-Oct..2020-Feb
2195085258339123402,,category_2195085258339123402,lianail,8.94,1,307,2743.81,REES46 cosmetics 2019-Oct..2020-Feb
1936327050549789532,,category_1936327050549789532,pnb,10.94,3,297,3249.98,REES46 cosmetics 2019-Oct..2020-Feb
1487580005998265217,,category_1487580005998265217,bluesky,2.14,3,289,617.48,REES46 cosmetics 2019-Oct..2020-Feb
2060156961931919712,,category_2060156961931919712,weaver,8.73,3,271,2364.51,REES46 cosmetics 2019-Oct..2020-Feb
2134354356349173879,,category_2134354356349173879,UNK,3.13,2,257,803.53,REES46 cosmetics 2019-Oct..2020-Feb
1759024698982662957,,category_1759024698982662957,UNK,9.39,1,235,2206.98,REES46 cosmetics 2019-Oct..2020-Feb
